# {"t_start": 1586298803.5670345, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,1.882957
2.0,203,4.335309
2.0,206,6.203973
1.0,176,8.435567
0.0,127,9.818208
4.0,319,12.964185
1.0,155,14.505375
1.0,171,16.286212
1.0,171,18.120982
0.0,125,19.551547
1.0,173,21.979363
10.0,433,26.976791
0.0,127,28.493903
0.0,129,29.991195
2.0,206,32.078257
0.0,129,33.560556
1.0,173,35.45715
2.0,200,38.066051
0.0,127,39.597126
0.0,129,40.478024
0.0,129,41.989427
5.0,328,46.223421
1.0,178,48.148153
2.0,202,50.873443
0.0,129,51.835802
4.0,319,56.127158
2.0,200,58.761628
0.0,127,60.244025
2.0,202,62.921943
0.0,127,64.457203
0.0,127,65.346466
0.0,125,66.830401
0.0,129,68.324591
4.0,319,73.029008
1.0,159,74.795455
4.0,301,78.203607
0.0,129,79.684662
9.0,404,84.460441
3.0,252,87.482731
0.0,129,88.966854
2.0,204,91.030194
1.0,173,92.897213
0.0,129,94.421358
3.0,257,97.382256
2.0,224,100.118046
5.0,372,104.654233
5.0,328,108.369006
2.0,227,111.821226
5.0,350,115.49736
2.0,186,117.983781
0.0,127,119.457376
4.0,319,122.878039
14.0,505,128.948653
0.0,127,130.422341
0.0,129,131.866374
3.0,230,134.047164
3.0,234,136.917518
6.0,340,141.211673
1.0,173,143.024028
11.0,271,146.083162
3.0,250,148.991757
8.0,280,152.129282
0.0,129,153.618804
8.0,295,156.880067
2.0,204,158.858867
2.0,225,161.630472
1.0,155,163.241208
5.0,315,166.628231
2.0,225,169.372706
2.0,203,171.934222
8.0,442,176.803803
2.0,183,178.601283
3.0,214,181.259801
14.0,572,187.615477
2.0,185,189.451167
5.0,353,193.692335
3.0,233,196.475999
2.0,225,198.57094
4.0,302,202.496215
4.0,298,205.697752
18.0,609,213.053096
7.0,248,215.304984
3.0,233,218.053881
6.0,342,222.223107
5.0,295,225.460769
14.0,626,232.814831
6.0,343,236.426493
3.0,272,239.554761
14.0,386,243.993713
4.0,243,246.913868
7.0,424,251.737478
5.0,307,255.082681
12.0,521,261.160974
9.0,500,267.129045
12.0,320,271.118977
11.0,524,277.253432
15.0,621,284.057042
25.0,780,293.182173
17.0,651,300.841701
7.0,428,305.695616
12.0,500,311.672178
13.0,530,317.920929
8.0,428,323.393744
17.0,585,330.008652
11.0,586,336.616034
11.0,595,343.986162
12.0,550,350.923493
12.0,625,359.549007
10.0,379,364.386065
12.0,432,369.356926
7.0,387,373.993383
16.0,655,381.754847
12.0,580,388.344762
7.0,362,392.775426
14.0,382,397.318093
21.0,709,405.521058
16.0,626,413.0383
7.0,410,417.787825
18.0,627,425.366534
17.0,623,432.96797
21.0,745,442.076196
23.0,578,448.667316
12.0,463,454.485874
11.0,574,461.136141
8.0,408,465.914662
9.0,474,471.823378
10.0,521,478.072866
12.0,475,483.357411
13.0,526,489.658266
14.0,421,494.624423
9.0,517,500.793985
32.0,565,507.950843
20.0,632,514.9589
21.0,592,522.447844
19.0,694,530.770211
12.0,557,537.348096
10.0,519,543.59832
7.0,362,548.07612
14.0,573,554.746006
24.0,751,564.021056
21.0,614,571.626097
39.0,765,580.982635
20.0,608,587.923207
12.0,648,595.881234
10.0,397,600.617233
13.0,530,606.958877
11.0,394,611.696854
6.0,327,615.922933
26.0,346,619.650603
14.0,681,628.296852
16.0,643,636.155086
15.0,559,642.687948
18.0,611,649.724467
21.0,725,658.777178
21.0,769,668.208843
26.0,696,676.507139
39.0,566,683.803728
12.0,569,690.5089
16.0,671,698.607034
7.0,447,703.745188
23.0,849,714.432609
14.0,649,722.336397
14.0,505,728.500328
28.0,617,735.621254
20.0,612,743.229876
19.0,726,752.280192
24.0,818,762.108009
11.0,441,767.243711
19.0,577,774.684788
12.0,640,782.541192
19.0,559,789.238532
14.0,523,795.630426
17.0,500,801.801221
21.0,751,810.473736
14.0,664,818.548857
13.0,618,826.263167
21.0,744,835.484002
19.0,659,843.420506
19.0,756,852.76146
16.0,652,860.785064
13.0,610,867.795819
15.0,735,876.999377
16.0,691,885.279667
19.0,702,894.175773
12.0,559,900.79389
18.0,658,908.815571
21.0,665,916.930686
20.0,627,924.693253
24.0,523,931.071279
23.0,745,939.767068
30.0,618,947.499354
24.0,686,955.94425
14.0,646,963.870055
7.0,355,968.348482
29.0,832,978.408292
25.0,891,989.461731
30.0,759,998.893428
13.0,595,1006.496641
23.0,751,1015.215734
12.0,572,1022.607738
28.0,869,1032.86773
22.0,613,1040.578031
23.0,877,1051.433264
18.0,808,1061.255928
24.0,636,1069.161688
15.0,569,1075.883179
13.0,440,1081.653865
27.0,793,1091.306879
26.0,837,1101.303244
15.0,635,1109.156715
10.0,432,1114.256902
10.0,435,1119.982782
34.0,923,1131.328485
14.0,652,1139.407396
19.0,541,1145.914489
17.0,633,1153.82864
28.0,784,1163.374873
14.0,550,1169.978374
22.0,646,1177.856066
15.0,680,1186.245051
13.0,628,1194.018081
18.0,683,1202.347188
10.0,504,1208.658892
29.0,659,1216.666997
7.0,384,1221.396563
18.0,810,1231.493001
35.0,959,1243.184399
31.0,704,1252.263855
9.0,480,1257.713708
18.0,669,1265.923859
11.0,500,1272.223452
20.0,659,1280.273813
26.0,952,1292.415642
19.0,662,1300.414433
17.0,621,1307.516957
21.0,773,1317.076043
37.0,909,1328.274273
21.0,756,1337.709405
29.0,965,1350.137289
23.0,679,1359.254404
49.0,1267,1375.17512
25.0,966,1386.808405
64.0,1516,1405.687424
17.0,505,1411.888026
16.0,618,1419.018203
10.0,505,1425.240482
24.0,764,1434.739448
26.0,864,1445.554572
20.0,748,1454.285945
22.0,827,1464.827578
22.0,628,1471.92979
32.0,950,1484.004294
47.0,1198,1498.628227
24.0,1001,1511.145973
24.0,804,1520.888612
19.0,701,1529.275506
