# {"t_start": 1586298803.475015, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
6.0,356,4.689346
1.0,157,6.225048
0.0,129,7.57597
1.0,159,9.141359
1.0,173,11.390274
4.0,299,14.421483
2.0,202,16.42279
0.0,127,17.920592
4.0,297,21.2672
0.0,129,22.732447
5.0,350,27.149343
0.0,127,28.637215
0.0,127,30.11896
0.0,125,31.59148
0.0,127,32.468244
0.0,125,33.920192
0.0,129,35.450507
0.0,129,36.913888
0.0,129,38.449956
4.0,283,41.725701
2.0,205,44.473106
4.0,278,47.711682
3.0,250,50.21263
0.0,127,51.778564
0.0,127,53.309099
9.0,404,58.790092
2.0,202,61.497224
0.0,129,62.965449
0.0,127,64.508461
9.0,382,68.603689
3.0,237,71.904641
2.0,204,74.767391
1.0,178,76.601848
2.0,204,78.74321
0.0,127,80.177344
0.0,125,81.584464
1.0,175,83.422839
2.0,220,86.21749
0.0,129,87.70643
9.0,380,92.359536
2.0,188,94.331741
0.0,127,95.758158
10.0,471,101.561736
2.0,188,103.466447
2.0,192,105.409261
1.0,157,107.18808
0.0,127,108.744267
2.0,204,111.974992
3.0,238,114.799454
0.0,129,115.67788
1.0,174,118.057767
3.0,232,120.336532
4.0,318,124.352118
3.0,228,126.517883
1.0,155,128.779166
1.0,174,130.608349
4.0,247,133.537508
5.0,294,136.829625
6.0,343,140.503603
2.0,187,143.050411
1.0,155,144.67736
4.0,263,147.675679
6.0,356,151.374907
9.0,330,155.523753
11.0,485,161.39591
9.0,327,164.868819
2.0,224,167.609086
0.0,127,169.013912
8.0,495,174.284937
1.0,155,175.886572
6.0,403,180.487193
2.0,201,183.024277
1.0,155,184.592191
1.0,178,186.371489
8.0,295,190.213414
9.0,327,193.653727
10.0,524,199.712228
2.0,203,201.708583
7.0,355,205.950061
5.0,336,210.08187
1.0,157,211.725142
5.0,289,214.87586
4.0,300,218.117537
3.0,253,221.054304
17.0,607,228.331941
5.0,334,231.819444
8.0,279,234.922747
14.0,570,242.025533
13.0,574,248.467493
4.0,268,251.573009
10.0,384,256.100115
5.0,349,259.721576
20.0,598,266.978091
11.0,500,272.888502
10.0,376,277.363419
12.0,498,282.628901
12.0,521,288.758725
10.0,521,294.812096
25.0,836,305.027905
21.0,745,313.429167
11.0,427,318.893894
11.0,558,325.359003
9.0,479,331.181508
7.0,417,335.921016
13.0,584,342.553794
14.0,562,349.520178
13.0,457,355.995853
18.0,430,361.536931
17.0,500,367.678926
10.0,485,373.685017
13.0,352,377.402052
6.0,385,381.945135
8.0,419,386.751187
13.0,606,394.148433
9.0,309,397.585634
9.0,490,403.534775
12.0,634,411.110311
9.0,451,416.173418
14.0,524,422.402223
10.0,485,428.328943
8.0,479,433.669762
13.0,530,440.580339
11.0,572,447.074691
14.0,577,453.718667
13.0,625,461.403491
8.0,446,466.44357
15.0,674,475.083691
12.0,572,481.651163
18.0,686,489.835774
7.0,392,494.551383
9.0,474,500.406723
14.0,575,507.005841
17.0,660,514.812859
15.0,619,522.561687
29.0,927,533.88311
15.0,437,538.902085
16.0,530,545.25867
18.0,681,553.937541
12.0,442,559.076171
22.0,689,567.232957
18.0,708,576.189142
14.0,573,582.824741
11.0,571,589.566399
12.0,563,596.827852
10.0,497,602.331113
15.0,499,608.428473
13.0,472,614.381902
8.0,426,619.300743
10.0,491,625.320134
16.0,668,633.315718
10.0,506,639.52797
14.0,532,645.92976
14.0,703,654.199687
14.0,645,662.047697
11.0,520,668.369271
15.0,606,675.970423
10.0,472,681.317739
8.0,440,686.410946
23.0,711,695.432627
21.0,771,704.918755
14.0,637,712.698343
15.0,563,719.37849
21.0,563,725.999494
11.0,554,733.258143
16.0,580,740.001994
15.0,569,746.691648
14.0,643,754.509473
19.0,649,762.418539
14.0,522,768.811782
7.0,403,773.635911
17.0,664,781.683519
20.0,661,789.815026
21.0,768,799.270052
14.0,645,807.162336
14.0,636,814.979231
6.0,384,819.67891
15.0,719,828.159085
19.0,655,836.092788
16.0,626,843.813072
15.0,707,852.719953
11.0,544,859.281068
18.0,618,866.381798
17.0,628,874.151001
14.0,661,882.2203
13.0,655,890.178292
14.0,635,897.928895
18.0,549,904.525575
15.0,587,911.980947
17.0,646,919.954332
11.0,579,926.746569
14.0,501,932.930751
16.0,649,940.91544
16.0,618,948.682003
14.0,681,957.056729
18.0,717,965.546956
13.0,331,969.829636
16.0,706,978.267291
19.0,597,985.85553
18.0,732,994.43729
22.0,468,1000.432534
23.0,758,1009.857468
20.0,754,1019.253455
10.0,537,1025.737206
14.0,568,1032.462077
19.0,404,1037.345643
20.0,663,1045.375422
12.0,609,1052.976311
21.0,613,1060.03805
18.0,694,1069.020222
23.0,727,1077.594816
15.0,639,1085.502037
24.0,577,1092.863266
18.0,619,1099.956105
30.0,825,1110.517439
19.0,596,1117.474627
28.0,872,1128.448279
34.0,759,1137.941171
18.0,693,1146.290245
11.0,519,1152.646063
10.0,499,1158.851768
22.0,685,1167.029078
23.0,689,1175.288181
11.0,573,1182.756839
7.0,388,1187.574912
19.0,724,1196.1049
21.0,792,1205.948041
10.0,524,1212.287085
17.0,677,1220.49797
24.0,742,1230.068806
50.0,993,1242.648949
24.0,741,1251.359885
16.0,498,1257.5813
27.0,840,1268.409111
12.0,530,1274.93449
24.0,746,1283.568004
13.0,586,1291.064239
26.0,952,1302.547055
16.0,597,1310.080696
16.0,492,1315.627109
42.0,830,1326.235867
22.0,638,1334.144312
21.0,785,1343.739264
21.0,624,1351.313391
27.0,690,1360.990592
24.0,869,1371.297572
18.0,549,1378.551819
27.0,837,1388.544401
40.0,1057,1401.480417
37.0,953,1412.957011
23.0,723,1422.090722
33.0,1048,1434.984806
25.0,698,1443.288554
25.0,853,1454.031385
15.0,642,1461.977468
31.0,1108,1475.181593
25.0,868,1486.043195
15.0,651,1493.971733
28.0,754,1503.355727
38.0,1030,1516.125684
18.0,835,1526.154961
31.0,959,1538.377153
17.0,483,1543.768017
31.0,889,1554.756655
30.0,925,1566.060124
31.0,732,1575.267125
