# {"t_start": 1586298803.4785564, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,185,2.98959
2.0,224,4.955178
0.0,127,6.292382
1.0,157,7.825216
0.0,125,9.165676
0.0,125,10.512081
2.0,206,12.891406
10.0,451,17.889827
5.0,350,22.255734
0.0,129,23.719323
0.0,127,25.188619
0.0,129,26.092835
1.0,175,28.546277
0.0,129,30.050103
0.0,127,30.951117
0.0,129,32.43235
0.0,129,33.940426
2.0,202,36.592541
3.0,248,39.653882
4.0,257,42.173352
0.0,127,43.640692
0.0,127,45.122622
0.0,129,46.587536
0.0,127,48.113329
3.0,248,51.209806
3.0,270,54.564306
0.0,127,56.059575
0.0,129,57.925023
0.0,125,59.023127
5.0,350,63.477052
9.0,404,68.35956
0.0,129,69.835071
11.0,483,76.433394
0.0,127,77.923417
2.0,205,80.013272
9.0,404,84.771355
0.0,129,86.258547
0.0,127,87.737241
5.0,350,92.143353
0.0,129,93.0474
0.0,125,94.547604
4.0,299,98.395776
2.0,204,100.401421
2.0,184,102.315524
1.0,173,104.704395
2.0,200,106.74848
1.0,157,108.561064
1.0,155,110.794679
8.0,472,116.619378
3.0,248,119.629564
0.0,129,121.079363
2.0,224,123.204505
5.0,350,127.474695
0.0,127,128.925812
2.0,185,130.851921
5.0,313,134.252849
2.0,186,136.743834
2.0,225,138.94253
1.0,157,140.639995
15.0,452,146.284424
14.0,507,152.282928
2.0,203,154.274245
7.0,465,159.995209
1.0,177,161.820998
5.0,326,165.295256
5.0,298,169.136707
5.0,312,172.487142
5.0,294,175.671369
6.0,376,180.091405
12.0,500,185.920534
2.0,224,188.06732
2.0,222,190.750862
12.0,521,196.805482
9.0,308,200.109879
16.0,575,207.191113
10.0,398,211.768262
5.0,352,215.366783
16.0,576,222.41205
8.0,277,225.511358
13.0,550,231.738464
4.0,320,235.141877
4.0,266,238.232152
7.0,375,242.634353
11.0,271,245.735442
6.0,344,249.951431
12.0,519,256.056962
8.0,297,259.321284
14.0,386,263.812751
5.0,294,267.086023
3.0,218,269.74303
12.0,519,275.863131
14.0,602,282.473519
12.0,320,286.544455
7.0,411,291.201511
